Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ20,OUT049,284.2966
FDQ23,OUT049,2087.283
FDQ24,OUT049,7549.5062
FDQ28,OUT049,4020.7662
FDQ34,OUT049,529.311
FDQ37,OUT049,6424.97
FDQ44,OUT049,2544.6876
FDQ45,OUT049,2940.1728
FDQ46,OUT049,2684.5056
FDQ47,OUT049,862.8768
FDQ48,OUT049,402.809
FDQ49,OUT049,820.2656
FDQ51,OUT049,1020.6714
FDQ55,OUT049,3103.9596
FDQ59,OUT049,503.3448
FDQ60,OUT049,2833.6448
FDR01,OUT049,4379.6324
FDR03,OUT049,3142.576
FDR07,OUT049,380.8376
FDR12,OUT049,1030.6584
FDR14,OUT049,647.1576
FDR24,OUT049,1257.0304
FDR25,OUT049,5195.2374
FDR26,OUT049,1593.9252
FDR36,OUT049,768.999
FDR46,OUT049,320.9156
FDR49,OUT049,503.3448
FDR52,OUT049,2570.6538
FDR55,OUT049,1491.392
FDR57,OUT049,2892.2352
FDR60,OUT049,1158.492
FDS03,OUT049,2557.3378
FDS04,OUT049,3652.5788
FDS07,OUT049,2609.936
FDS08,OUT049,1587.933
FDS09,OUT049,1052.6298
FDS10,OUT049,4020.7662
FDS12,OUT049,2922.1962
FDS13,OUT049,1108.557
FDS14,OUT049,1571.288
FDS22,OUT049,669.129
FDS25,OUT049,952.094
FDS35,OUT049,1937.478
FDS39,OUT049,4020.7662
FDS45,OUT049,2858.2794
FDS48,OUT049,3137.2496
FDS49,OUT049,1686.4714
FDS52,OUT049,1315.6208
FDS59,OUT049,1428.141
FDS60,OUT049,2157.192
FDT02,OUT049,588.5672
FDT03,OUT049,3123.9336
FDT04,OUT049,784.3124
FDT10,OUT049,996.0368
FDT11,OUT049,4138.6128
FDT12,OUT049,4739.8302
FDT13,OUT049,3014.7424
FDT14,OUT049,2516.724
FDT27,OUT049,4687.232
FDT35,OUT049,825.592
FDT36,OUT049,852.224
FDT37,OUT049,1805.6496
FDT40,OUT049,3560.6984
FDT45,OUT049,490.0288
FDT46,OUT049,862.8768
FDT51,OUT049,1677.816
FDT56,OUT049,490.6946
FDT60,OUT049,1733.7432
FDU01,OUT049,5944.2624
FDU03,OUT049,1304.968
FDU08,OUT049,535.969
FDU11,OUT049,1332.9316
FDU14,OUT049,5944.2624
FDU28,OUT049,5956.9126
FDU32,OUT049,1973.4312
FDU35,OUT049,2572.6512
FDU37,OUT049,2780.3808
FDU38,OUT049,3966.1706
FDU39,OUT049,1104.5622
FDU40,OUT049,3621.2862
FDU43,OUT049,6189.2768
FDU47,OUT049,2799.689
FDU48,OUT049,1669.8264
FDU51,OUT049,4745.8224
FDU52,OUT049,5956.9126
FDU56,OUT049,2603.278
FDU57,OUT049,2165.1816
FDU58,OUT049,2182.4924
FDU60,OUT049,2874.9244
FDV08,OUT049,587.2356
FDV10,OUT049,1052.6298
FDV12,OUT049,2572.6512
FDV21,OUT049,3263.7516
FDV23,OUT049,3237.1196
FDV28,OUT049,243.017
FDV36,OUT049,2909.546
FDV39,OUT049,1442.1228
FDV40,OUT049,916.1408
FDV51,OUT049,994.7052
FDV56,OUT049,1450.1124
FDV59,OUT049,3984.1472
FDW01,OUT049,1677.1502
FDW02,OUT049,5000.8238
FDW04,OUT049,1379.5376
FDW10,OUT049,6972.2576
FDW14,OUT049,1853.5872
FDW15,OUT049,3691.1952
FDW20,OUT049,5053.422
FDW21,OUT049,2010.716
FDW28,OUT049,4277.765
FDW31,OUT049,2587.9646
FDW32,OUT049,1937.478
FDW34,OUT049,5346.374
FDW37,OUT049,2530.04
FDW38,OUT049,1240.3854
FDW39,OUT049,1797.66
FDW40,OUT049,3791.0652
FDW46,OUT049,1937.478
FDW55,OUT049,6723.2484
FDW58,OUT049,1693.7952
FDW59,OUT049,761.0094
FDW60,OUT049,5000.8238
FDX02,OUT049,5851.0504
FDX10,OUT049,437.4306
FDX12,OUT049,5287.7836
FDX13,OUT049,3984.1472
FDX16,OUT049,1947.465
FDX22,OUT049,4418.2488
FDX23,OUT049,378.1744
FDX24,OUT049,2969.468
FDX25,OUT049,3523.4136
FDX26,OUT049,5238.5144
FDX28,OUT049,1584.604
FDX31,OUT049,2570.6538
FDX35,OUT049,3630.6074
FDX38,OUT049,490.6946
FDX40,OUT049,490.6946
FDX43,OUT049,2386.2272
FDX48,OUT049,5956.9126
FDX49,OUT049,5386.9878
FDX50,OUT049,1584.604
FDX52,OUT049,3463.4916
FDX55,OUT049,1491.392
FDX57,OUT049,2656.542
FDX59,OUT049,399.48
FDX60,OUT049,1677.816
FDY02,OUT049,1840.937
FDY03,OUT049,820.2656
FDY08,OUT049,3568.688
FDY09,OUT049,2404.2038
FDY12,OUT049,809.6128
FDY16,OUT049,6595.4148
FDY21,OUT049,5313.084
FDY22,OUT049,3595.32
FDY25,OUT049,3440.8544
FDY26,OUT049,3599.3148
FDY27,OUT049,4103.9912
FDY28,OUT049,1496.0526
FDY32,OUT049,5956.9126
FDY37,OUT049,5198.5664
FDY40,OUT049,1468.089
FDY43,OUT049,1561.9668
FDY48,OUT049,1597.92
FDY50,OUT049,1414.825
FDY60,OUT049,4020.7662
FDZ02,OUT049,792.302
FDZ13,OUT049,1071.938
FDZ14,OUT049,2570.6538
FDZ16,OUT049,4843.695
FDZ19,OUT049,2570.6538
FDZ25,OUT049,1823.6262
FDZ28,OUT049,3528.74
FDZ32,OUT049,1937.478
FDZ34,OUT049,6757.87
FDZ36,OUT049,4660.6
FDZ37,OUT049,410.1328
FDZ38,OUT049,6199.9296
FDZ39,OUT049,1960.781
FDZ43,OUT049,3984.1472
FDZ50,OUT049,4961.5416
FDZ55,OUT049,5238.5144
FDZ57,OUT049,2011.3818
NCA17,OUT049,1203.7664
NCA18,OUT049,579.246
NCA29,OUT049,3593.3226
NCA42,OUT049,2787.0388
NCA54,OUT049,4807.7418
NCB06,OUT049,1662.5026
NCB42,OUT049,2371.5796
NCB43,OUT049,3966.1706
NCB55,OUT049,829.5868
NCC19,OUT049,3630.6074
NCC55,OUT049,719.064
NCD18,OUT049,1612.5676
NCD30,OUT049,591.2304
NCD43,OUT049,1450.1124
NCE06,OUT049,2557.3378
NCE07,OUT049,709.077
NCE18,OUT049,7240.575
NCE42,OUT049,2603.278
NCE43,OUT049,1893.5352
NCE54,OUT049,677.1186
NCE55,OUT049,2117.244
NCF18,OUT049,2684.5056
NCF19,OUT049,563.9326
NCF42,OUT049,1384.1982
NCF54,OUT049,5956.9126
NCF55,OUT049,1607.2412
NCG06,OUT049,515.3292
NCG07,OUT049,5238.5144
NCG18,OUT049,1025.332
NCG43,OUT049,1949.4624
NCG54,OUT049,5000.8238
NCH06,OUT049,492.692
NCH29,OUT049,2197.14
NCH42,OUT049,3904.917
NCH43,OUT049,3739.1328
NCH54,OUT049,4103.9912
NCI17,OUT049,3340.3186
NCI30,OUT049,4277.765
NCI43,OUT049,1150.5024
NCJ06,OUT049,1255.033
NCJ17,OUT049,1937.478
NCJ19,OUT049,1937.478
NCJ43,OUT049,1300.3074
NCJ54,OUT049,3813.7024
NCK05,OUT049,918.804
NCK06,OUT049,2665.8632
NCK19,OUT049,882.8508
NCK30,OUT049,5770.4886
NCK31,OUT049,563.9326
NCK42,OUT049,2603.278
NCL07,OUT049,633.8416
NCL17,OUT049,3704.5112
NCL53,OUT049,3111.9492
NCL54,OUT049,2626.581
NCL55,OUT049,3653.9104
NCM17,OUT049,918.804
NCM19,OUT049,1800.3232
NCM29,OUT049,1422.1488
NCM31,OUT049,1843.6002
NCM54,OUT049,3275.736
NCN06,OUT049,2784.3756
NCN17,OUT049,2799.689
NCN18,OUT049,2492.7552
NCN19,OUT049,3791.0652
NCN26,OUT049,2676.516
NCN30,OUT049,703.0848
NCN41,OUT049,1065.28
NCN42,OUT049,3435.528
NCN53,OUT049,649.155
NCN54,OUT049,1312.9576
NCO06,OUT049,101.8674
NCO14,OUT049,669.129
NCO18,OUT049,3910.9092
NCO41,OUT049,3528.74
NCO43,OUT049,3568.688
NCO55,OUT049,2293.0152
NCP02,OUT049,651.8182
NCP14,OUT049,2376.906
NCP29,OUT049,703.0848
NCP41,OUT049,1960.781
NCP43,OUT049,3791.0652
NCP50,OUT049,1937.478
NCP53,OUT049,4278.4308
NCP55,OUT049,1133.1916
NCQ17,OUT049,3048.6982
NCQ18,OUT049,3237.1196
NCQ29,OUT049,3110.6176
NCQ41,OUT049,3110.6176
NCQ54,OUT049,4781.7756
NCR05,OUT049,2376.906
NCR17,OUT049,2120.573
NCR29,OUT049,509.337
NCR42,OUT049,713.0718
NCR54,OUT049,5053.422
NCS38,OUT049,2167.8448
NCT05,OUT049,767.0016
NCT06,OUT049,4807.7418
NCT17,OUT049,1108.557
NCT18,OUT049,2684.5056
NCT29,OUT049,396.8168
NCT41,OUT049,1011.3502
NCT53,OUT049,3355.632
NCU18,OUT049,2961.4784
NCU29,OUT049,6189.2768
NCU30,OUT049,3123.9336
NCU53,OUT049,1989.4104
NCV05,OUT049,3137.2496
NCV06,OUT049,3448.844
NCV18,OUT049,2966.139
NCV30,OUT049,948.765
NCV53,OUT049,4086.0146
NCW06,OUT049,3791.0652
NCW17,OUT049,5238.5144
NCW30,OUT049,3924.891
NCW42,OUT049,5742.525
NCX05,OUT049,2293.0152
NCX06,OUT049,3848.324
NCX17,OUT049,3029.39
NCX30,OUT049,4210.5192
NCX42,OUT049,2406.2012
NCX53,OUT049,4807.7418
NCY06,OUT049,1696.4584
NCY29,OUT049,509.337
NCY30,OUT049,5238.5144
NCY53,OUT049,2780.3808
NCZ05,OUT049,1995.4026
NCZ17,OUT049,493.3578
NCZ29,OUT049,1765.7016
NCZ41,OUT049,1743.0644
